,Brevpct_nb,Brevtech_nb,Brevtic_nb,Brevtriad_%brev,Brevtriad_nb,CBPRD_$,CBPRDciv_%cbprd,CBPRDdef_%cbprd,CBPRDdeveco_%cbprdciv,CBPRDenssoc_%cbprdciv,CBPRDrechnonor_%cbprdciv,CBPRDsantenv_%cbprdciv,CBPRDspace_%cbprdciv,CBPRDuniv_%cbprdciv,Cher_nb,DIRDES_$,DIRDES_%dird,DIRDES_%pib,DIRDEScher_%cher,DIRDEScher_etp,DIRDEScher_nb,DIRDEScherfme_%cher,DIRDEScherfme_nb,DIRDESentr_%dirdes,DIRDESper_etp,DIRDESpers_%pers,DIRDET_$,DIRDET_%dird,DIRDET_%pib,DIRDETcher_%cher,DIRDETcher_etp,DIRDETcher_nb,DIRDETcherfme_%cher,DIRDETcherfme_nb,DIRDETentr_%dirdet,DIRDETper_etp,DIRDETpers_%pers,DIRDE_$,DIRDE_%dird,DIRDE_%pib,DIRDEaero_%dirde,DIRDEcher_%cher,DIRDEcher_etp,DIRDEcher_nb,DIRDEcherfme_%cher,DIRDEcherfme_nb,DIRDEelec_%dirde,DIRDEensup_%dirde,DIRDEentr_$,DIRDEentr_%dirde,DIRDEgov_%dirde,DIRDEmanuf_%dirde,DIRDEper_etp,DIRDEpers_%pers,DIRDEpharma_%dirde,DIRDErm_%dirde,DIRDEserv_%dirde,DIRDEtic_%dirde,DIRDISBL_%dird,DIRD_$,DIRD_$pers,DIRD_%pib,DIRDciv_%pib,DIRDensup_$,DIRDensup_%dird,DIRDensup_%pib,DIRDentr_$,DIRDentr_%dird,DIRDentr_%pib,DIRDgov_$,DIRDgov_%dird,DIRDgov_%pib,DIRDrm_$,DIRDrm_%dird,DIRDrm_%pib,Empltot_nb,Exportaero_%export,Exportelec_%export,Exportpharma_%export,PIB_ind,PPA_$,Pop_nb,RDcher_1kemp,RDcher_etp,RDcherfme_%cher,RDcherfme_nb,RDpers_1kemp,RDpers_etp,Rechfond_%pib
DIRDESpers_%pers,-0.11222266784488436,-0.1878270800771,-0.1966536755314891,-0.18802137058041574,-0.17942698992603032,-0.13302070723530543,0.1420213210806719,-0.14202132107797213,-0.200585188520555,0.057210848615734396,0.09777619442900014,0.039726687753282856,-0.1739955779606903,0.07077500616742563,-0.200996926767292,-0.16295170409517967,0.7291026312121772,0.0704217883196295,0.9110377403462714,-0.2188609225560712,-0.06303205229134787,0.36435600595562956,0.037657617773703855,-0.19227043763475488,-0.23633926809696237,1.0,-0.23678689944622927,0.08188064744638039,-0.3677007210513552,-0.07976732411087172,-0.3264243859468647,-0.2601133195803374,0.33087631381142724,-0.2413392428613708,0.06863391738044432,-0.3459432535130821,0.037374554684224306,-0.19795845629551706,-0.598775246580174,-0.4254809301011846,-0.05328636219376837,-0.6842662648198604,-0.298149145839939,-0.1928305403864163,0.2366306093063629,-0.28392129214199535,-0.3082996794317527,0.15067316825334204,-0.18466175449160518,-0.017751236640700732,-0.15595801959782235,-0.3814167142226558,-0.2880995836007604,-0.729591183204572,0.022125789949858966,0.17378056866804642,0.35791165713158574,0.19038656365143003,0.10954714145674715,-0.1943513041602002,-0.2570183872344924,-0.3918997810125023,-0.29931500373159126,-0.06354775597710682,0.17877414247393383,-0.01820102764032433,-0.213418745959492,-0.4835414528905644,-0.43661257865840797,-0.19537484887421336,0.32030441660700165,-0.307324171861475,-0.08181719662820176,0.2456948479291663,-0.028645372529575976,-0.2351183255265832,-0.07292704352008403,-0.29476194553432455,-0.09572703129877211,0.00764887434602696,-0.08768477918904721,-0.21972024534705648,-0.17495930218183706,-0.28539652097149076,0.4376044791144996,-0.15823480674841142,-0.3294860242247333,-0.308346984760853,-0.08476059012209228
DIRDET_$,0.7913677199874042,0.8429568151858313,0.8663834235780137,0.6552788934917282,0.669765258569423,0.731918123941088,-0.5321951398480734,0.532195139842987,-0.10849262040804541,-0.10748662229621604,-0.07755947585100213,0.42603279445137093,0.49977363173132033,-0.20851089319999958,0.31579544603952425,0.8782931759458448,-0.3146907437689544,-0.05319661057987784,-0.26498818592477097,0.7345924743789509,0.28014528522397797,-0.0905129018345597,0.13901867425149608,0.24931351155212134,0.6527385099538717,-0.23678689944622927,1.0,-0.07035222693485446,0.30017057663642865,-0.08398657465534666,0.6697726096796034,0.24990185259479974,-0.10705962215754121,0.1282041315048452,-0.13876261346892702,0.5916616356914559,-0.0856441789945794,0.9174851139845577,0.2774955173220356,0.30483847732424085,0.42437457422527275,0.2851772253471701,0.800412766511538,0.5395779506819405,-0.09760516670887984,0.15164802688043866,0.16195856686771462,-0.0615939399909411,0.8709805335269326,0.08958437032649076,0.10094457491944962,0.27657331584467165,0.8169537705401692,0.22485059217758369,0.036187495699290036,-0.1260340077160741,-0.1995734966676355,0.0044464258374715595,0.032922749670818915,0.9244814196901814,0.20451015595185054,0.2865487384562399,0.13852836335132862,0.6620790663030678,0.022866155183722887,0.25928309992908144,0.9433679855700884,0.3383353876676876,0.3700619989825162,0.9463165989451343,-0.20357965243577059,0.244066416083814,0.5036941330765019,-0.1645973635479995,-0.06609904087815997,0.6311562992216608,0.60088861618876,0.7403342976381234,0.3525762351978634,0.060444581420001094,-0.02586493999374379,0.6070003088584338,0.036114794012716035,0.8938370196110828,-0.11106966771397846,0.17626260498860294,0.01889034824980754,0.7019018456190468,0.09937666902560913
DIRDET_%dird,-0.15347151979367424,-0.1747045862803946,-0.14393097428750345,-0.18422404827879876,-0.1946626306212352,-0.14112522215156134,0.08787487237947335,-0.08787487239255336,0.1839269923822636,-0.0020934998381724346,0.0776621979952648,-0.022816419329666153,-0.07841188585769535,-0.1735171396647969,-0.1367875381526332,-0.21277794377159556,-0.09430642954019046,-0.5961181396445101,0.12266699506536548,-0.10204821075945017,-0.19958971922637134,0.10566622928266993,-0.17600491709223362,0.16786962456053656,-0.11440789402187872,0.08188064744638039,-0.07035222693485446,1.0,0.35992548574743827,0.8319565313491335,0.09349038382339964,0.06877068768286233,0.1831831354948014,0.1381961803572327,0.25764532114505,0.10266166929685618,0.8766391673016148,-0.1478404277954121,-0.6186695842063195,-0.5619727253523709,-0.06124196362266538,-0.5915305588696083,-0.11637644631386111,-0.13919401652368163,0.35059496100960824,-0.0637749090981479,-0.14061801974646668,0.018664802635441357,-0.13619826409871894,-0.1382028680885351,0.20738795725744955,0.0030351138746654988,-0.08275992024375584,-0.630359152788424,-0.032927483644463455,-0.025813301449201815,-0.039179022044035665,-0.19223636202780356,-0.1248456475680303,-0.14747355427118702,-0.48119205304865953,-0.5584345941527832,-0.388951491674287,-0.15815294985629397,-0.19488446250993102,-0.3587006279767736,-0.14618111637419923,-0.4895077930732096,-0.4925461663118572,-0.11732357825105502,0.6674286524677214,-0.24358614412287874,-0.16559748699238339,-0.0908584368025214,-0.26898847178924973,0.06753787516131958,-0.1361527325940501,-0.08562213928538355,-0.2469520814068509,-0.18520060778259434,-0.15668572371292006,0.05894598406870662,-0.4433450032396231,-0.09863863055572508,0.3422003174079167,-0.08543310034653995,-0.46483826192555894,-0.05481277243575429,-0.4475713177389975
DIRDET_%pib,0.16015838496690837,0.1962575636310906,0.18026935219630616,0.24154770527197927,0.2144106510423104,0.24886089326275243,-0.2593391354749809,0.2593391354649284,0.15806553657667446,-0.048136465272507145,0.002672137142312022,0.06388635172708375,0.22807046412502346,-0.16218318925898606,0.15418436430433427,0.1952181240637762,-0.4888686603647762,-0.060516299779457515,-0.41295463041150765,0.1875926170405974,0.0633405349231955,-0.26603049262648343,0.0055589925090470125,0.11959388418919423,0.1624979580995913,-0.3677007210513552,0.30017057663642865,0.35992548574743827,1.0,0.23224846095954263,0.22264206198252584,0.17126528430931,-0.224777522481913,0.14680602559172337,0.15481209473626545,0.22096793530054493,0.22562082591561622,0.21425420732620898,0.1449760531956204,0.2209433846597307,0.15407993306363074,0.19955354884403523,0.20274407916319612,0.1727448966016259,-0.19047308059609994,0.1499105951307981,0.36725881768456303,-0.14381859379469472,0.19792617767916035,0.058555894909621944,0.11359498730301602,0.3520153121429376,0.1836462400275355,0.12989327677509893,-0.0600013498100328,-0.15788544770697763,-0.3297626730179489,-0.2149820989016928,-0.22600733567895895,0.22064988964172594,0.15834456651171608,0.29796655328380744,0.2515136158277232,0.1030736632270728,-0.31863799362161066,-0.057574323880582874,0.22527640112086544,0.23296752363057174,0.31979005653226167,0.28046598862906363,0.0232927696994658,0.5891846967051848,0.07123225269632627,-0.21187606482010252,-0.12243599777017707,0.13941197983347173,0.17071701806439948,0.27116973985183807,0.03421189359843414,-0.020056375299792574,-0.06721614020069416,0.12399520724478989,0.22490907282499162,0.225167279580093,-0.2644584981714532,0.11315418820045975,0.2776693190952578,0.1806871564746591,0.18384322277968992
DIRDETcher_%cher,-0.16893059376756384,-0.18445776585941456,-0.14164158513469818,-0.2408641804712553,-0.24470956597494029,-0.17958379031989713,0.143072158839282,-0.1430721588510937,0.17427968783152825,0.0400482865289976,0.10161736403673673,-0.03868042498127895,-0.12138706867380465,-0.1883424787791056,-0.1779667032241391,-0.23331364702892346,-0.12079648205821607,-0.5644903578606886,-0.01606525630397102,-0.15450720066648155,-0.2615161326434661,0.15700592292408241,-0.2243350915214412,0.16573248387141554,-0.15478511586354196,-0.07976732411087172,-0.08398657465534666,0.8319565313491335,0.23224846095954263,1.0,0.1073158346249147,0.09746218017658605,0.2656053183802069,0.1944649020283393,0.21735283810053144,0.1251597089761,0.9512232527612856,-0.15439026678807205,-0.5058184077742051,-0.4797797362066419,-0.09428092803752426,-0.5708767190808149,-0.11922115930473337,-0.14564352431386696,0.413154280050533,-0.0642427484660738,-0.17968996256560968,0.032011403388584145,-0.14254819184595127,-0.221866314793178,0.2107174205565507,-0.07431647611457944,-0.06293541958351644,-0.5673521683186286,0.0321579036564518,0.0818889722072061,0.03864771452317001,-0.12287573658094396,-0.04614130353728471,-0.15750136435120288,-0.4426540261870668,-0.4966788567181575,-0.3349399709990408,-0.17687168156347643,-0.14283848352645057,-0.3723057139876081,-0.15569081383612782,-0.4854922478092599,-0.4703412475964034,-0.13576259931887397,0.5654816073125771,-0.2692296792723205,-0.1342910835139466,0.0075586987712035975,-0.11690540283986055,0.05433158279434462,-0.16349138473372937,-0.12889720610066377,-0.2623791563549611,-0.16275252696647016,-0.08599213500649205,0.04779291383570171,-0.4621776171593059,-0.12047617637019269,0.38525815119595236,-0.1159791619962308,-0.4114786434150579,-0.05613011612666836,-0.41997757017700305
DIRDETcher_etp,0.2577730502197796,0.43674921694858065,0.5437138341839276,0.22457912315789824,0.22814734012070123,0.17987820115089753,-0.17166576245562581,0.17166576244936918,0.02098740129401186,-0.06236011848122389,-0.05100368222724617,0.049529980657679516,0.1972605889714192,-0.07687594205543964,0.31228979881707475,0.3803592917590536,-0.31519984093877046,-0.19189834418451704,-0.30179997838071604,0.8028637201950017,0.19211142623030358,-0.029978969709157026,0.08558727303463641,0.47790000954403783,0.7405296748411778,-0.3264243859468647,0.6697726096796034,0.09349038382339964,0.22264206198252584,0.1073158346249147,1.0,0.4451368867695457,-0.029691476425239557,0.41100258189710753,-0.0042237457068074,0.9733090049381359,0.042801500701743884,0.506536584186745,0.17550998468718682,0.10524303466606676,0.12200961074805666,0.17756721252648353,0.7069217515145881,0.23384861223756692,0.051831724062934556,0.35804317147997144,0.06648526674284494,-0.05775988364543273,0.47967343123253375,-0.05777951629573068,0.25401403036415915,0.21864291129545366,0.8035482299046968,0.20260121330863612,-0.06197575005504012,-0.11900820023634022,-0.15219610390307353,-0.05620797672680906,-0.03921220773492268,0.49864494597045383,-0.025110293364225565,0.07189837540316012,0.03217304159517689,0.09235205389721145,-0.0590070446865459,-0.0005580406854018557,0.5530307795076278,0.18721027257194037,0.15675461275883257,0.4807562588783639,-0.0647524861928417,0.07384496634637149,0.13723789508837292,-0.15214182963542353,-0.081662657375897,0.8509544092479372,0.1175242246085909,0.6650275306539701,0.12512851454190504,0.007038742589822601,-0.028090378371751802,0.792343390544975,-0.10233875710765387,0.7685971319058661,-0.005835418280097317,0.30441380919073463,-0.07063953763451812,0.8802853392425678,-0.17015415928003907
DIRDETcher_nb,0.11052328790885896,0.18157459296118436,0.16243772641300724,0.10876649983669234,0.1436576674367834,0.19881082320213145,-0.13078807552126473,0.1307880755172811,0.04839313399709427,-0.05604055696099257,-0.03787074138600436,0.01758705877571292,0.2065457609062801,-0.06475016646874691,0.7430928167490847,0.1772591613220362,-0.2685889691377674,-0.14907896374986132,-0.25968246363787634,0.29327434276104325,0.446363234745825,-0.07224024096955566,0.23569658124554674,0.34790365655958677,0.34901323876924856,-0.2601133195803374,0.24990185259479974,0.06877068768286233,0.17126528430931,0.09746218017658605,0.4451368867695457,1.0,-0.06930254868667025,0.7296214790708935,0.05505837064461973,0.5280885845772949,0.06564933824149956,0.19485667513570287,0.16252032187566698,0.0877101647471914,0.07782146043377311,0.1614050305696754,0.32106407734077536,0.5475276211372212,0.06764514496710065,0.6420255754353703,0.05690612099399146,-0.05436792868252332,0.16608728117864707,-0.2043180538703206,0.41858553000535864,0.14357408797073645,0.30136237505844643,0.14684805493703085,-0.04975345493569704,-0.07946145767801292,-0.1427410143922161,-0.07374077035711685,-0.06420012703858247,0.19594002223997012,0.027691006330295826,0.05933663682147987,0.05192627502178699,0.0770936288025105,-0.07039364891619346,-0.00834214607585759,0.18608243815682768,0.04402156230924051,0.09522534122248905,0.22003681102909006,0.06435665411561026,0.1070812700091078,0.1698777154796055,-0.11095487483972587,-0.05582696283084614,0.21799389060846863,0.12492090903979775,0.22493828551180514,0.12039021423772663,-0.012628562918929824,-0.00057203814370584,0.216604204389133,0.0656100192047724,0.33023037833646446,-0.04483766844356634,0.5919815475981076,0.10532558904976783,0.3704211827728324,-0.08922824019157549
DIRDETcherfme_%cher,-0.13053548408368015,-0.24126690962803313,-0.19455236446756805,-0.2733361745294972,-0.32280605395878725,-0.15980402944858535,0.14987409235913088,-0.14987409235654295,-0.16235995831583286,0.11402023452287514,0.13163785030124836,0.0016396829451974097,-0.1142023633758479,-0.05154723329237328,-0.330196217115302,-0.169270542020526,0.24329535003043298,-0.038449317664894254,0.34276127384863686,-0.1688239829690178,-0.3189680049665594,0.769113139225689,-0.22999904965128481,0.006375555858942941,-0.1977697566060832,0.33087631381142724,-0.10705962215754121,0.1831831354948014,-0.224777522481913,0.2656053183802069,-0.029691476425239557,-0.06930254868667025,1.0,0.0474763921386123,0.03294671573595031,-0.03605716403746735,0.26815678520402836,-0.13136790784409932,-0.3094253335013415,-0.34214459156566046,-0.03211247138242795,-0.44566496543699635,-0.18577418433589968,-0.2450236827663427,0.6208173066545314,-0.18720144012628442,-0.45028337030791343,0.022970071377450805,-0.12675006217233736,-0.2927466437604519,0.10213296938059484,-0.4787993570927798,-0.10463095232570074,-0.4135482560875443,-0.019931526251018652,0.27240993863620006,0.46890301618610797,0.3476057207662583,0.04111285950320464,-0.13348230115544707,-0.21931298343553765,-0.3249550932445614,-0.33326940528960036,-0.1301226671727399,-0.10356073639899215,-0.24550919435093554,-0.1515027742699728,-0.4549869389899632,-0.4353640626765562,-0.10472059271993454,0.3033489997955713,-0.1633229449672021,-0.048246926886141475,0.3327644863944052,0.07467832065340314,-0.03886266694721245,-0.11600330201240831,-0.2922662526315976,-0.21852811667655664,-0.007182077527514007,-0.2330435662522256,-0.03746295947894969,-0.12851199021686852,-0.16021843867881733,0.819093821363455,-0.2054777649880088,-0.1485837108895025,-0.1257794230426503,-0.20076395025841964
DIRDETcherfme_nb,0.020162257456311047,0.06374364628299464,0.02278080890638264,0.022113696605679974,0.03927929172385033,0.12362957670580031,-0.133584468484211,0.13358446848152686,0.05950141716217597,-0.039277927319891784,-0.047836717659078876,0.0051022044639690975,0.23920236240311046,-0.07461700555395921,0.3814788459800658,0.07195000959564332,-0.2184689808443587,-0.1558149323953164,-0.2280225896693595,0.20220067323506533,0.1940338153546906,0.020777467593294015,0.24239155109372781,0.34002666792502895,0.23209941813209475,-0.2413392428613708,0.1282041315048452,0.1381961803572327,0.14680602559172337,0.1944649020283393,0.41100258189710753,0.7296214790708935,0.0474763921386123,1.0,0.09748557296806354,0.5149228460734423,0.1644772467885703,0.048961488836204506,0.07581224716466503,-0.0025521408560229375,0.10599399799969778,0.07961622898796027,0.19005745604810587,0.24266980267093663,0.20431319114218524,0.8207300592618486,-0.006375181086980492,-0.04606442215763967,0.02711026527948013,-0.36632387069756095,0.6156320489002194,0.05959580552737788,0.17530075407864423,0.0688417663345924,-0.053970536886919926,-0.03990880934494761,-0.05347317682458117,-0.059930521077923626,-0.0649526571127948,0.05781492685401179,-0.01528448949217819,-0.021428142507179206,-0.01669653543384742,-0.0027280229766433683,-0.08951286693181007,-0.07282230956504081,0.040546106437721705,-0.10887952941337334,-0.024121782382209914,0.1412618473163287,0.21537292662893776,0.11775084601129197,0.09554444808791818,-0.07350447040174655,-0.04775156157765632,0.05765034672740116,0.08962018359664096,0.005068438893900458,0.0886617611295502,-0.014847902646446065,-0.027675498223732314,0.061563686883300585,0.0739323152725383,0.21168595169881957,0.07743776127364893,0.7360891070845559,0.1374915815380762,0.2443092637334851,-0.101469497491241
DIRDETentr_%dirdet,-0.15302330917604756,-0.13591248403582068,-0.12453210983869661,-0.19644210114842217,-0.1846022735180627,-0.18401941796889792,0.09259229219014062,-0.09259229219927594,0.09885809797390299,0.014526790404662772,0.1317430944048045,-0.13474373739440101,-0.13346618193223544,-0.02042881389625268,-0.04844178531874879,-0.18523063890761485,-0.07965865488658104,-0.11388182041052206,0.03407882352491434,-0.09810036436061154,-0.08605118795617592,0.04830677874433931,-0.05479664311813566,0.2894593366489184,-0.08007003205147074,0.06863391738044432,-0.13876261346892702,0.25764532114505,0.15481209473626545,0.21735283810053144,-0.0042237457068074,0.05505837064461973,0.03294671573595031,0.09748557296806354,1.0,0.023359154041137146,0.1910537171625982,-0.15713461083340258,-0.10415451630448871,-0.16225540132454033,-0.1344099033628748,-0.13701848726682891,-0.09851029253433322,-0.10145593245556508,0.15877044423436582,0.041432423221239564,-0.10106159673973922,0.07201075473447528,-0.14844636853939533,-0.16027469699400604,0.19011672484210496,-0.08539918150064581,-0.06861382963313327,-0.15401145703387048,0.047424828822476346,0.0681796511933136,0.018048216755564537,-0.09869940670086184,-0.17404616437713172,-0.16204044967190803,-0.15491325087300992,-0.1500915059082465,-0.0797494596525237,-0.1807741118710969,-0.16757762085492972,-0.1792171920911404,-0.15441183495067537,0.002068206061851965,-0.136798801664013,-0.16754824971387497,0.053104974042661,-0.08814588370748723,-0.07472959437875411,0.06687338698690838,-0.03901752144103297,-0.06174600843289427,-0.09247675021565051,-0.09607793745673672,-0.03141406918148454,-0.06842364494775964,-0.12383882638774485,-0.07828752509955646,-0.08254070813538607,-0.1210175651036982,0.09879139331879128,0.01957081244147141,-0.07312039463204842,-0.041077835621926524,-0.18161558833476776
DIRDETper_etp,0.190998565236753,0.39052059168782394,0.49254605137451063,0.16780260520182175,0.18588836196388725,0.11725934426248454,-0.12501479460143952,0.12501479459520579,0.04090823450882295,-0.06621281766483718,-0.042689728741217854,-0.01257754853342678,0.16431344784580706,-0.0498314606519007,0.355453688331172,0.3221639489071711,-0.30919983822015956,-0.19213680783710402,-0.3045442489655345,0.7435909085679163,0.2149300220882101,-0.038386109427910244,0.11112288164723688,0.4905726957580966,0.7350233186728545,-0.3459432535130821,0.5916616356914559,0.10266166929685618,0.22096793530054493,0.1251597089761,0.9733090049381359,0.5280885845772949,-0.03605716403746735,0.5149228460734423,0.023359154041137146,1.0,0.05524882232274609,0.4313531275685296,0.16781616198031396,0.08757303045427688,0.04925300317211479,0.18536994124625966,0.6927650892204216,0.2533557387895221,0.07363924564019467,0.4508240696324072,0.04513397874768148,-0.0532695515059097,0.4091404970840212,-0.10381285451305046,0.31243790950189554,0.21502546602233624,0.7875743418522073,0.20911074233086321,-0.06640812030680629,-0.11951682225634144,-0.1545260556012353,-0.06868588476676195,-0.05199433081925801,0.4237607308159457,-0.03972156786710726,0.05545085236968564,0.02254179134037098,0.04222781937287966,-0.06729509832342756,-0.019813523261723146,0.4780793836938673,0.15477110476435138,0.13217864614286318,0.3995787399395228,-0.028624335863370143,0.06870231884635404,0.12973296432005718,-0.15769313870166332,-0.08464491610326141,0.7786447883573335,0.0908225468468969,0.6149207141176767,0.12493168041762152,0.0032546280213424854,-0.03160905401375551,0.7236015159980717,-0.09792038202524403,0.721327087860026,-0.004132127671751055,0.38313014388873956,-0.045993269265888086,0.870554918185838,-0.17520395537024608
DIRDETpers_%pers,-0.1277563070836173,-0.17926183060439793,-0.15611665703110092,-0.1970002118678104,-0.2045950022986939,-0.12276439309405167,0.08748897197461296,-0.08748897198681212,0.2034795950482547,0.022870840756798592,0.04983993367708344,0.013525149327763114,-0.08454676048793913,-0.20541260896030847,-0.18324407536710088,-0.20839564447113904,-0.05438308009870071,-0.5844360253330512,0.09988121985335505,-0.17203014579075837,-0.2464278132990724,0.18644407572953073,-0.20483335349624965,0.14230950804554565,-0.1866545111845721,0.037374554684224306,-0.0856441789945794,0.8766391673016148,0.22562082591561622,0.9512232527612856,0.042801500701743884,0.06564933824149956,0.26815678520402836,0.1644772467885703,0.1910537171625982,0.05524882232274609,1.0,-0.14607527228085654,-0.5865593553833449,-0.5312772539751117,-0.06540792333625142,-0.648513668348952,-0.15887812797983622,-0.14530218624264132,0.41952129175873215,-0.08517697473709453,-0.17755744710632254,0.004541003784681479,-0.13478889631748636,-0.1948578879743513,0.1990577732939574,-0.07726138147830493,-0.12289145620053211,-0.6880620280282543,0.00709178790987067,0.07386961228630112,0.0391214077718309,-0.11683386253347523,-0.02715384172525539,-0.14510100455688124,-0.4802816120246901,-0.5442565553451177,-0.38272716066500306,-0.12816483632534023,-0.13002817267278569,-0.3568296699557649,-0.1529309900110699,-0.5438422276381005,-0.5168000989461177,-0.11096040596518265,0.63966349436237,-0.2940832683775411,-0.1295071598510545,-0.005076592665849386,-0.1578967061469892,0.002679837323286847,-0.11515857551637008,-0.15555517533486007,-0.2623222534686811,-0.19441631766247489,-0.10210728358001586,0.003434566519482745,-0.49080434731955663,-0.13646036720055157,0.4151038502860422,-0.12018334883413444,-0.48850082213131585,-0.11940375905226969,-0.4411180183269343
DIRDE_$,0.894424194653388,0.8835131345936098,0.8787254362870451,0.6746068602853388,0.7253720316453068,0.7684656934826923,-0.5016887116815009,0.5016887116779418,-0.121995718250941,-0.10311299007404276,-0.06529888191213938,0.4462854046998961,0.4575753395943918,-0.19641562747306687,0.3746169472011882,0.9168407583168514,-0.27978459224400715,0.014730469933087383,-0.2541023251462086,0.6301951274408628,0.3717683519998003,-0.10644552250508635,0.1743765790756802,0.15993702050975336,0.6365772492723557,-0.19795845629551706,0.9174851139845577,-0.1478404277954121,0.21425420732620898,-0.15439026678807205,0.506536584186745,0.19485667513570287,-0.13136790784409932,0.048961488836204506,-0.15713461083340258,0.4313531275685296,-0.14607527228085654,1.0,0.3026313728879521,0.36883399261671407,0.3403607612146968,0.33120228039555283,0.8168728359865708,0.6811929800954998,-0.12467617220854287,0.13044220901526163,0.16478177301089442,-0.0501653621251893,0.9854130146747435,0.12569824408991087,0.002968719682661442,0.23145119917675458,0.7591253601977814,0.23537888615545058,0.07918034035278415,-0.09932911390850152,-0.16225497952710666,0.05619000881551514,0.048449176280521214,0.9946373376607409,0.31408990220410504,0.34546098790050944,0.172311117413759,0.8079404524622814,0.06431086208118662,0.3582370635377759,0.9765061735638557,0.36935323671862114,0.4299439821895805,0.9112346476097377,-0.2809006705535749,0.2019744652479081,0.6932949810213194,-0.1299323727739227,-0.02185482323641418,0.48700801094578566,0.6444183353831515,0.647935226348505,0.35396278282168414,0.0851661358139823,-0.0026617925249905025,0.4729160409773871,0.12016782462678394,0.8614948232197797,-0.13992374133520893,0.15980008080736288,0.07722199927545606,0.6277934223004483,0.17360205129039438
DIRDE_%dird,0.25300068127511616,0.3070130360671833,0.2820037927975113,0.3279916550434845,0.32862146489698457,0.2728157362752344,-0.24139641644887783,0.24139641644989496,-0.025810169181788155,-0.04960648822258729,0.005349025993659292,-0.06712121414444434,0.2532921752733143,0.026410120649887337,0.28393510528983185,0.3069495469983855,-0.6878837022064792,0.3038464668530945,-0.6199302632705751,0.272220814810614,0.23988329631280583,-0.2845932488460574,0.1607677416805437,0.05673814452063576,0.26375132786312333,-0.598775246580174,0.2774955173220356,-0.6186695842063195,0.1449760531956204,-0.5058184077742051,0.17550998468718682,0.16252032187566698,-0.3094253335013415,0.07581224716466503,-0.10415451630448871,0.16781616198031396,-0.5865593553833449,0.3026313728879521,1.0,0.7731116748265883,0.1154863804060994,0.8117246241719182,0.3096596574825647,0.28893137294110094,-0.3607009589428749,0.25231917814309857,0.3079332379870398,-0.16378468974938962,0.27609291368280925,-0.008223832888432257,0.015524202384192371,0.2005949421219261,0.2656176862462447,0.8418965459161253,0.040341498393792065,0.01716197774866864,-0.14577218278776574,0.06123322349604664,-0.28162952775368943,0.29975012060177664,0.5591500345531423,0.734876308294388,0.5702728145714163,0.2123566990500203,-0.2810247494288016,0.21835349084423558,0.30498711860067845,0.7694002267163572,0.7192450197421313,0.28832512173791486,-0.7503554376273351,0.43397815204912144,0.22684399644564124,0.00923292448073416,0.28714439574999184,0.13200474825383954,0.20873154038997718,0.29559800065825115,0.283023218826306,0.14848113503399288,-0.025379123226922977,0.12277927362112964,0.48720802752140646,0.31002300969349517,-0.47108292987878647,0.2112588782914406,0.5536453669927144,0.2500941676738419,0.3770639203706079
DIRDE_%pib,0.34351803415117155,0.40787937649207223,0.3608812015517679,0.4244915168714557,0.43880056501420084,0.34474857334199793,-0.24496032801482354,0.24496032801534845,0.021716075976956257,-0.05834563944758715,-0.06849677276225391,-0.0334541925405885,0.20511965275478852,0.11099529977433885,0.3232675261670065,0.38393120168511324,-0.4625822003615259,0.5390030549356548,-0.4894886219890876,0.26786778823906204,0.3141488399330569,-0.26799356969024063,0.22723894222775845,0.010905155147755682,0.2762202488698455,-0.4254809301011846,0.30483847732424085,-0.5619727253523709,0.2209433846597307,-0.4797797362066419,0.10524303466606676,0.0877101647471914,-0.34214459156566046,-0.0025521408560229375,-0.16225540132454033,0.08757303045427688,-0.5312772539751117,0.36883399261671407,0.7731116748265883,1.0,0.10677927887285893,0.6936168576502335,0.3341267808499428,0.35262483817511964,-0.4052049338124943,0.2387838167783584,0.4532005571738144,-0.11289244069834042,0.34126572036015607,0.06156350705647605,-0.14365617957996546,0.21961003472367333,0.26041999684715705,0.6696589739407274,0.03632902456813458,0.08325862744083397,-0.13942418607072116,0.12807654323315276,-0.15708757290861589,0.36370837437131953,0.79992978221128,0.9758138918850743,0.8409705000264557,0.2901829221425956,-0.152881106792195,0.36293361837022303,0.3705678009799959,0.6480615048906824,0.8995801613783095,0.335656763913319,-0.6800034591668551,0.5771351298000311,0.31443098551817594,0.09258220849627288,0.49965651056354893,0.0777094000542751,0.25321511705936856,0.30831719796289947,0.28165877955098895,0.179518121526756,0.043017301429360166,0.0630387461411209,0.6380108794104761,0.3237196013934802,-0.48287254879643593,0.21812799245079048,0.6785570247851491,0.2273165901047746,0.589426599079108
